"device_id","meldecode","meldeklasse","interndiagcode","kurztext_de","kurztext_2","kurztext_3","kurztext_4"
"1","24016","A","318","Zeitscheibe T6 ist übergelaufen","Превышен интервал ответа Т6","Поступило ДС 24016 Превышен интервал ответа Т6","Более не активно ДС 24016 Превышен интервал ответа Т6"
"1","24017","A","319","Zeitscheibe T7 ist übergelaufen","Превышен интервал ответа Т7","Поступило ДС 24017 Превышен интервал ответа Т7","Более не активно ДС 24017 Превышен интервал ответа Т7"
"1","24018","D","320","Zeitscheibe T8 ist übergelaufen","Превышен интервал ответа Т8","Поступило ДС 24018 Превышен интервал ответа Т8","Более не активно ДС 24018 Превышен интервал ответа Т8"
"1","24100","D","321","+3 ZSG1 zu kleiner Diagnosespeicher","+3 ЦБУ1 слишком маленькая диагностическая память","Поступило ДС 24100 +3 ЦБУ1 слишком маленькая диагностическая память","Более не активно ДС 24100 +3 ЦБУ1 слишком маленькая диагностическая память"
"1","24101","D","322","+3 ZSG1 Pufferbatterie leer","+3 ЦБУ1 буферная батарея пустая","Поступило ДС 24101 +3 ЦБУ1 буферная батарея пустая","Более не активно ДС 24101 +3 ЦБУ1 буферная батарея пустая"
"1","24102","D","323","+3 ZSG1 Lüfter defekt","+3 ЦБУ1 вентилятор неисправен","Поступило ДС 24102 +3 ЦБУ1 вентилятор неисправен","Более не активно ДС 24102 +3 ЦБУ1 вентилятор неисправен"
"1","24103","D","324","+3 ZSG1 Fehler Test Prozessor","+3 ЦБУ1 ошибка испытательного процессора","Поступило ДС 24103 +3 ЦБУ1 ошибка испытательного процессора","Более не активно ДС 24103 +3 ЦБУ1 ошибка испытательного процессора"
"1","24104","A","325","ZSG1: Uhrzeit ungültig","ЦБУ1: некоректное время","Поступило ДС 24104 ЦБУ1: некоректное время","Более не активно ДС 24104 ЦБУ1: некоректное время"
"1","24105","I","1986","+3 ZSG1 Uhrzeit wurde neu gestellt","+3 ЦБУ1 время было выставлено заново","Поступило ДС 24105 +3 ЦБУ1 время было выставлено заново","Более не активно ДС 24105 +3 ЦБУ1 время было выставлено заново"
"1","24106","M","326","ZSG1: Die Kodierung ist fehlerhaft","ЦБУ1: нарушение кодировки","Поступило ДС 24106 ЦБУ1: нарушение кодировки","Более не активно ДС 24106 ЦБУ1: нарушение кодировки"
